name,season,age,team_id,pos,g,gs,mp_per_g,fg_pct,fg3_pct,fg2_pct,efg_pct,ft_pct,orb_per_g,drb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,height,weight
Donovan Mitchell,2017.0,21.0,UTA,SG,79.0,71.0,33.4,0.437,0.34,0.502,0.506,0.805,0.7,3.1,3.7,1.5,0.3,2.7,2.7,20.5,75,215.0
Tony Mitchell,2013.0,24.0,MIL,SF,3.0,0.0,3.3,0.6,0.0,0.75,0.6,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,2.0,78,216.0
Tony Mitchell,2013.0,24.0,MIL,SF,3.0,0.0,3.3,0.6,0.0,0.75,0.6,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,2.0,80,235.0
Tony Mitchell,2013.0,21.0,DET,PF,21.0,0.0,3.8,0.417,1.0,0.364,0.458,0.579,0.7,0.5,0.1,0.3,0.1,0.2,0.4,1.0,78,216.0
Tony Mitchell,2013.0,21.0,DET,PF,21.0,0.0,3.8,0.417,1.0,0.364,0.458,0.579,0.7,0.5,0.1,0.3,0.1,0.2,0.4,1.0,80,235.0
Naz Mitrou-Long,2017.0,24.0,UTA,SG,1.0,0.0,1.0,1.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76,218.0
Cuttino Mobley,2008.0,33.0,LAC,SG,11.0,11.0,33.2,0.432,0.343,0.459,0.473,0.722,0.8,1.8,1.1,1.4,0.2,1.6,1.9,13.7,76,190.0
Nazr Mohammed,2008.0,31.0,CHA,C,39.0,1.0,8.7,0.406,0.0,0.406,0.406,0.55,0.9,1.1,0.2,0.1,0.4,0.6,1.6,2.7,82,221.0
Nazr Mohammed,2009.0,32.0,CHA,C,58.0,29.0,17.0,0.553,0.0,0.553,0.553,0.648,2.0,3.3,0.5,0.3,0.7,0.9,1.8,7.9,82,221.0
Nazr Mohammed,2010.0,33.0,CHA,C,51.0,30.0,16.7,0.502,0.0,0.503,0.502,0.591,1.8,3.1,0.3,0.3,0.9,1.0,2.4,7.3,82,221.0
Nazr Mohammed,2010.0,33.0,OKC,C,24.0,7.0,17.9,0.573,0.0,0.573,0.573,0.625,1.9,2.9,0.3,0.7,0.4,0.8,2.6,6.9,82,221.0
Nazr Mohammed,2011.0,34.0,OKC,C,63.0,1.0,11.0,0.467,0.0,0.47,0.467,0.565,0.9,1.8,0.2,0.3,0.6,0.4,1.6,2.7,82,221.0
Nazr Mohammed,2012.0,35.0,CHI,C,63.0,12.0,11.0,0.367,0.0,0.371,0.367,0.723,1.2,1.9,0.4,0.3,0.5,0.4,1.5,2.6,82,221.0
Nazr Mohammed,2013.0,36.0,CHI,C,80.0,1.0,7.0,0.429,0.0,0.429,0.429,0.533,0.8,1.4,0.3,0.2,0.4,0.5,1.0,1.6,82,221.0
Nazr Mohammed,2014.0,37.0,CHI,C,23.0,0.0,5.6,0.433,0.0,0.433,0.433,0.333,0.5,1.2,0.1,0.2,0.2,0.3,0.7,1.2,82,221.0
Nazr Mohammed,2015.0,38.0,OKC,C,5.0,0.0,3.8,0.6,0.0,0.6,0.6,1.0,0.2,0.6,0.0,0.0,0.0,0.6,0.8,1.6,82,221.0
Malik Monk,2017.0,19.0,CHO,SG,63.0,0.0,13.6,0.36,0.342,0.385,0.458,0.842,0.1,0.9,1.4,0.3,0.1,0.8,1.0,6.7,75,200.0
Greg Monroe,2010.0,20.0,DET,C,80.0,48.0,27.8,0.551,0.0,0.552,0.551,0.622,3.1,4.4,1.3,1.2,0.6,1.0,2.5,9.4,83,265.0
Greg Monroe,2011.0,21.0,DET,C,66.0,66.0,31.5,0.521,0.0,0.522,0.521,0.739,3.6,6.0,2.3,1.3,0.7,2.4,2.7,15.4,83,265.0
Greg Monroe,2012.0,22.0,DET,C,81.0,81.0,33.2,0.486,0.0,0.488,0.486,0.689,2.9,6.7,3.5,1.3,0.7,2.9,2.3,16.0,83,265.0
Greg Monroe,2013.0,23.0,DET,PF,82.0,82.0,32.8,0.497,0.0,0.497,0.497,0.657,3.1,6.1,2.1,1.1,0.6,2.0,2.5,15.2,83,265.0
Greg Monroe,2014.0,24.0,DET,PF,69.0,57.0,31.0,0.496,0.0,0.496,0.496,0.75,3.3,6.9,2.1,1.1,0.5,2.2,2.1,15.9,83,265.0
Greg Monroe,2015.0,25.0,MIL,C,79.0,67.0,29.3,0.522,0.0,0.522,0.522,0.74,2.8,6.1,2.3,0.9,0.8,1.6,2.1,15.3,83,265.0
Greg Monroe,2016.0,26.0,MIL,C,81.0,0.0,22.5,0.533,0.0,0.536,0.533,0.741,2.1,4.5,2.3,1.1,0.5,1.7,2.1,11.7,83,265.0
Greg Monroe,2017.0,27.0,MIL,C,5.0,0.0,15.8,0.485,0.0,0.485,0.485,0.5,1.2,3.8,1.0,0.0,0.0,1.2,1.4,6.8,83,265.0
Greg Monroe,2017.0,27.0,PHO,C,20.0,14.0,23.3,0.626,0.0,0.626,0.626,0.674,2.5,5.5,2.5,0.8,0.3,2.0,2.0,11.3,83,265.0
Greg Monroe,2017.0,27.0,BOS,C,26.0,0.0,19.1,0.53,0.0,0.53,0.53,0.797,2.0,4.3,2.3,1.1,0.7,1.8,1.8,10.2,83,265.0
Luis Montero,2015.0,22.0,POR,SG,12.0,0.0,3.5,0.263,0.111,0.4,0.289,0.75,0.0,0.3,0.1,0.0,0.0,0.3,0.1,1.2,79,185.0
Luis Montero,2017.0,24.0,DET,SG,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,79,185.0
Jamario Moon,2008.0,28.0,TOR,SF,54.0,39.0,25.5,0.473,0.345,0.541,0.533,0.846,0.9,3.7,1.3,1.2,0.8,0.6,1.6,7.3,80,205.0
Jamario Moon,2008.0,28.0,MIA,SF,26.0,21.0,26.5,0.459,0.37,0.536,0.545,0.867,0.4,4.1,1.0,0.8,0.6,0.5,1.8,7.1,80,205.0
Jamario Moon,2009.0,29.0,CLE,SF,61.0,2.0,17.2,0.462,0.32,0.558,0.526,0.8,0.4,2.7,0.8,0.6,0.5,0.4,1.1,4.9,80,205.0
Jamario Moon,2010.0,30.0,CLE,SF,40.0,13.0,19.1,0.402,0.284,0.521,0.474,0.909,0.4,2.6,1.1,0.6,0.7,0.4,1.0,4.7,80,205.0
Jamario Moon,2010.0,30.0,LAC,SF,19.0,7.0,14.6,0.424,0.393,0.452,0.517,0.833,0.5,2.0,0.4,0.2,0.3,0.3,1.4,3.5,80,205.0
Jamario Moon,2011.0,31.0,CHA,SF,8.0,0.0,15.4,0.292,0.2,0.357,0.333,1.0,0.3,2.5,0.6,0.1,0.6,1.0,0.6,2.3,80,205.0
Ben Moore,2017.0,22.0,IND,PF,2.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,0.0,80,220.0
E'Twaun Moore,2011.0,22.0,BOS,PG,38.0,0.0,8.7,0.381,0.378,0.382,0.456,1.0,0.1,0.8,0.9,0.3,0.1,0.6,0.9,2.9,76,191.0
E'Twaun Moore,2012.0,23.0,ORL,SG,75.0,21.0,22.4,0.396,0.34,0.424,0.452,0.797,0.6,1.6,2.7,0.7,0.3,1.4,1.6,7.8,76,191.0
E'Twaun Moore,2013.0,24.0,ORL,SG,79.0,3.0,19.1,0.428,0.354,0.468,0.49,0.765,0.4,1.4,1.4,0.8,0.2,0.7,1.3,6.3,76,191.0
E'Twaun Moore,2014.0,25.0,CHI,SG,56.0,0.0,9.0,0.446,0.342,0.485,0.493,0.6,0.2,0.6,0.6,0.4,0.1,0.3,0.8,2.7,76,191.0
E'Twaun Moore,2015.0,26.0,CHI,SG,59.0,22.0,21.4,0.481,0.452,0.491,0.541,0.629,0.3,1.9,1.7,0.6,0.3,0.9,1.7,7.5,76,191.0
E'Twaun Moore,2016.0,27.0,NOP,SG,73.0,22.0,24.9,0.457,0.37,0.501,0.519,0.77,0.5,1.6,2.2,0.7,0.4,0.8,1.8,9.6,76,191.0
E'Twaun Moore,2017.0,28.0,NOP,SG,82.0,80.0,31.5,0.508,0.425,0.556,0.585,0.706,0.7,2.2,2.3,1.0,0.1,1.2,2.2,12.5,76,191.0
Mikki Moore,2008.0,33.0,SAC,PF,46.0,20.0,16.2,0.521,0.0,0.521,0.521,0.81,1.0,2.3,0.6,0.3,0.3,0.6,2.4,3.5,83,225.0
Mikki Moore,2008.0,33.0,BOS,C,24.0,0.0,19.0,0.6,0.0,0.6,0.6,0.737,1.3,3.1,1.0,0.2,0.2,0.9,4.0,4.8,83,225.0
Mikki Moore,2009.0,34.0,GSW,C,23.0,20.0,17.7,0.6,0.0,0.6,0.6,0.636,1.1,1.9,1.6,0.2,0.6,0.9,2.6,5.0,83,225.0
Mikki Moore,2011.0,36.0,GSW,C,7.0,0.0,16.9,0.45,0.0,0.45,0.45,0.857,1.0,2.1,0.7,0.4,0.4,1.0,3.4,3.4,83,225.0
Eric Moreland,2014.0,23.0,SAC,PF,3.0,0.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,82,238.0
Eric Moreland,2015.0,24.0,SAC,PF,8.0,0.0,6.0,0.5,0.0,0.5,0.5,0.5,0.4,1.0,0.1,0.0,0.5,0.4,0.5,1.0,82,238.0
Eric Moreland,2017.0,26.0,DET,PF,67.0,3.0,12.0,0.541,0.0,0.541,0.541,0.379,1.2,2.9,1.2,0.5,0.8,0.6,1.7,2.1,82,238.0
Darius Morris,2011.0,21.0,LAL,PG,19.0,0.0,8.9,0.429,0.444,0.424,0.476,0.667,0.1,0.7,1.1,0.1,0.0,1.0,0.8,2.4,76,190.0
Darius Morris,2012.0,22.0,LAL,PG,48.0,17.0,14.2,0.388,0.364,0.402,0.452,0.649,0.5,0.7,1.6,0.4,0.0,0.9,1.2,4.0,76,190.0
Darius Morris,2013.0,23.0,PHI,PG,12.0,0.0,16.1,0.433,0.417,0.442,0.507,0.714,0.3,0.8,2.6,0.7,0.0,1.6,1.8,6.9,76,190.0
Darius Morris,2013.0,23.0,LAC,PG,10.0,0.0,5.4,0.308,0.0,0.667,0.308,0.5,0.0,0.5,0.5,0.2,0.0,0.2,0.9,0.9,76,190.0
Darius Morris,2013.0,23.0,MEM,PG,5.0,0.0,13.2,0.375,0.286,0.444,0.438,0.333,0.8,0.8,1.6,0.6,0.0,1.2,0.6,3.0,76,190.0
Darius Morris,2014.0,24.0,BRK,PG,38.0,0.0,7.9,0.34,0.212,0.397,0.373,0.444,0.2,0.5,1.3,0.2,0.0,0.6,0.5,2.2,76,190.0
Jaylen Morris,2017.0,22.0,ATL,SG,6.0,0.0,16.3,0.406,0.2,0.5,0.438,0.0,0.3,2.3,1.2,0.3,0.2,1.0,0.3,4.7,77,185.0
Marcus Morris,2011.0,22.0,HOU,PF,17.0,0.0,7.4,0.296,0.118,0.378,0.315,0.75,0.3,0.6,0.2,0.1,0.1,0.2,0.7,2.4,81,235.0
Marcus Morris,2012.0,23.0,HOU,PF,54.0,17.0,21.4,0.428,0.381,0.471,0.52,0.653,1.2,2.9,0.9,0.5,0.3,1.0,2.2,8.6,81,235.0
Marcus Morris,2012.0,23.0,PHO,SF,23.0,6.0,16.1,0.405,0.308,0.448,0.452,0.405,0.7,1.8,0.7,0.8,0.2,1.0,1.7,5.7,81,235.0
Marcus Morris,2013.0,24.0,PHO,SF,82.0,1.0,22.0,0.442,0.381,0.483,0.518,0.761,1.0,2.9,1.1,0.9,0.2,1.2,1.9,9.7,81,235.0
Marcus Morris,2014.0,25.0,PHO,PF,81.0,35.0,25.2,0.434,0.358,0.487,0.507,0.628,0.9,3.9,1.6,0.8,0.2,0.9,2.3,10.4,81,235.0
Marcus Morris,2015.0,26.0,DET,SF,80.0,80.0,35.7,0.434,0.362,0.467,0.491,0.749,1.1,3.9,2.5,0.8,0.3,1.8,2.1,14.1,81,235.0
Marcus Morris,2016.0,27.0,DET,SF,79.0,79.0,32.5,0.418,0.331,0.466,0.477,0.784,1.0,3.7,2.0,0.7,0.3,1.1,2.1,14.0,81,235.0
Marcus Morris,2017.0,28.0,BOS,PF,54.0,21.0,26.8,0.429,0.368,0.467,0.499,0.805,0.8,4.6,1.3,0.6,0.2,1.2,1.9,13.6,81,235.0
Markieff Morris,2011.0,22.0,PHO,PF,63.0,7.0,19.5,0.399,0.347,0.42,0.448,0.717,1.1,3.3,1.0,0.7,0.7,1.1,2.8,7.4,82,245.0
Markieff Morris,2012.0,23.0,PHO,PF,82.0,32.0,22.4,0.407,0.336,0.426,0.442,0.732,1.6,3.2,1.3,0.9,0.8,1.3,2.5,8.2,82,245.0
Markieff Morris,2013.0,24.0,PHO,PF,81.0,0.0,26.6,0.486,0.315,0.512,0.507,0.792,1.7,4.3,1.8,0.8,0.6,1.8,2.9,13.8,82,245.0
Markieff Morris,2014.0,25.0,PHO,PF,82.0,82.0,31.5,0.465,0.318,0.494,0.491,0.763,1.3,4.8,2.3,1.2,0.5,2.1,3.0,15.3,82,245.0
Markieff Morris,2015.0,26.0,PHO,PF,37.0,24.0,24.8,0.397,0.289,0.42,0.422,0.717,1.2,4.1,2.4,0.9,0.5,2.4,2.8,11.6,82,245.0
Markieff Morris,2015.0,26.0,WAS,PF,27.0,21.0,26.4,0.467,0.316,0.524,0.51,0.764,1.1,4.7,1.4,0.9,0.6,1.7,3.0,12.4,82,245.0
Markieff Morris,2016.0,27.0,WAS,PF,76.0,76.0,31.2,0.457,0.362,0.483,0.497,0.837,1.4,5.1,1.7,1.1,0.6,1.7,3.3,14.0,82,245.0
Markieff Morris,2017.0,28.0,WAS,PF,73.0,73.0,27.0,0.48,0.367,0.529,0.536,0.82,1.0,4.6,1.9,0.8,0.5,1.7,3.0,11.5,82,245.0
Monte Morris,2017.0,22.0,DEN,PG,3.0,0.0,8.3,0.667,0.0,0.8,0.667,1.0,0.0,0.7,2.3,1.0,0.0,0.3,0.3,3.3,75,175.0
Randolph Morris,2008.0,23.0,ATL,C,23.0,0.0,3.9,0.412,0.0,0.412,0.412,1.0,0.2,0.7,0.1,0.1,0.0,0.3,1.1,0.8,82,266.0
Randolph Morris,2009.0,24.0,ATL,PF,28.0,0.0,4.4,0.561,0.0,0.561,0.561,0.593,0.4,1.0,0.1,0.2,0.1,0.4,1.2,2.2,82,266.0
Adam Morrison,2008.0,24.0,CHA,SF,44.0,5.0,15.2,0.36,0.337,0.378,0.434,0.762,0.4,1.3,0.9,0.2,0.1,0.7,1.7,4.5,80,205.0
Adam Morrison,2008.0,24.0,LAL,SF,8.0,0.0,5.5,0.333,0.25,0.375,0.375,0.5,0.3,0.8,0.4,0.0,0.0,0.4,0.5,1.3,80,205.0
Adam Morrison,2009.0,25.0,LAL,SF,31.0,0.0,7.8,0.376,0.238,0.422,0.406,0.625,0.3,0.7,0.6,0.1,0.1,0.3,0.5,2.4,80,205.0
Anthony Morrow,2008.0,23.0,GSW,SG,67.0,17.0,22.6,0.478,0.467,0.483,0.558,0.87,1.2,1.8,1.2,0.5,0.2,0.8,1.9,10.1,77,210.0
Anthony Morrow,2009.0,24.0,GSW,SG,69.0,37.0,29.2,0.468,0.456,0.477,0.568,0.886,0.9,2.9,1.5,0.9,0.2,1.2,2.3,13.0,77,210.0
Anthony Morrow,2010.0,25.0,NJN,SG,58.0,47.0,32.0,0.45,0.423,0.469,0.539,0.897,0.6,2.3,1.2,0.3,0.1,0.9,2.3,13.2,77,210.0
Anthony Morrow,2011.0,26.0,NJN,SG,62.0,18.0,26.4,0.413,0.371,0.446,0.494,0.933,0.5,1.5,1.0,0.7,0.1,1.1,1.4,12.0,77,210.0
Anthony Morrow,2012.0,27.0,ATL,SG,24.0,1.0,12.5,0.423,0.395,0.438,0.491,0.889,0.4,0.7,0.4,0.5,0.0,0.2,1.4,5.2,77,210.0
Anthony Morrow,2012.0,27.0,DAL,SG,17.0,0.0,4.8,0.5,0.2,0.552,0.515,1.0,0.1,0.2,0.2,0.1,0.0,0.2,0.6,2.3,77,210.0
Anthony Morrow,2013.0,28.0,NOP,SG,76.0,9.0,18.8,0.458,0.451,0.462,0.542,0.828,0.4,1.5,0.8,0.5,0.2,0.7,1.3,8.4,77,210.0
Anthony Morrow,2014.0,29.0,OKC,SG,74.0,0.0,24.4,0.463,0.434,0.497,0.578,0.888,0.5,2.1,0.8,0.7,0.1,0.5,1.8,10.7,77,210.0
Anthony Morrow,2015.0,30.0,OKC,SG,68.0,6.0,13.6,0.408,0.387,0.442,0.527,0.744,0.1,0.8,0.4,0.3,0.1,0.3,0.9,5.6,77,210.0
Anthony Morrow,2016.0,31.0,OKC,SG,40.0,7.0,15.7,0.386,0.294,0.49,0.464,0.885,0.3,0.5,0.5,0.6,0.1,0.2,1.0,5.8,77,210.0
Anthony Morrow,2016.0,31.0,CHI,SG,9.0,0.0,9.7,0.414,0.429,0.4,0.517,1.0,0.1,0.1,0.7,0.2,0.0,0.0,0.4,4.6,77,210.0
Donatas Motiejunas,2012.0,22.0,HOU,PF,44.0,14.0,12.2,0.455,0.289,0.562,0.512,0.627,0.8,1.3,0.7,0.2,0.2,0.8,1.7,5.7,84,222.0
Donatas Motiejunas,2013.0,23.0,HOU,PF,62.0,3.0,15.4,0.443,0.25,0.519,0.478,0.604,1.0,2.7,0.5,0.3,0.3,0.8,2.1,5.5,84,222.0
Donatas Motiejunas,2014.0,24.0,HOU,PF,71.0,62.0,28.7,0.504,0.368,0.536,0.539,0.602,1.9,4.0,1.8,0.8,0.5,1.7,2.9,12.0,84,222.0
Donatas Motiejunas,2015.0,25.0,HOU,PF,37.0,22.0,14.8,0.439,0.281,0.5,0.478,0.642,1.0,1.9,1.1,0.5,0.1,1.2,1.9,6.2,84,222.0
Donatas Motiejunas,2016.0,26.0,NOP,PF,34.0,0.0,14.1,0.413,0.234,0.505,0.453,0.51,0.8,2.2,0.9,0.5,0.3,0.9,1.6,4.4,84,222.0
Johnathan Motley,2017.0,22.0,DAL,PF,11.0,4.0,16.0,0.533,0.167,0.565,0.54,0.536,1.3,3.2,0.6,0.3,0.2,0.8,1.6,8.7,82,230.0
Arnett Moultrie,2012.0,22.0,PHI,PF,47.0,0.0,11.5,0.582,0.0,0.582,0.582,0.643,1.6,1.5,0.2,0.4,0.2,0.4,0.9,3.7,83,249.0
Arnett Moultrie,2013.0,23.0,PHI,PF,12.0,2.0,15.6,0.421,0.0,0.421,0.421,0.8,0.9,2.0,0.2,0.7,0.3,0.6,1.8,3.0,83,249.0
Timofey Mozgov,2010.0,24.0,NYK,C,34.0,14.0,13.5,0.464,0.0,0.464,0.464,0.705,1.2,1.9,0.4,0.4,0.7,0.9,2.2,4.0,85,275.0
Timofey Mozgov,2010.0,24.0,DEN,C,11.0,0.0,6.0,0.524,0.0,0.524,0.524,0.75,0.5,1.1,0.0,0.1,0.2,0.3,0.7,2.5,85,275.0
Timofey Mozgov,2011.0,25.0,DEN,C,44.0,35.0,15.6,0.526,0.0,0.526,0.526,0.684,1.2,2.9,0.5,0.3,1.0,1.2,2.0,5.4,85,275.0
Timofey Mozgov,2012.0,26.0,DEN,C,41.0,1.0,8.9,0.506,0.0,0.518,0.506,0.769,1.2,1.4,0.2,0.1,0.4,0.6,1.4,2.6,85,275.0
Timofey Mozgov,2013.0,27.0,DEN,C,82.0,30.0,21.6,0.523,0.167,0.539,0.527,0.754,2.1,4.4,0.8,0.3,1.2,1.5,2.6,9.4,85,275.0
Timofey Mozgov,2014.0,28.0,DEN,C,35.0,35.0,25.6,0.504,0.333,0.509,0.509,0.733,2.6,5.2,0.5,0.4,1.2,1.3,3.3,8.5,85,275.0
Timofey Mozgov,2014.0,28.0,CLE,C,46.0,45.0,25.0,0.59,0.0,0.59,0.59,0.708,2.4,4.5,0.8,0.4,1.2,1.5,2.5,10.6,85,275.0
Timofey Mozgov,2015.0,29.0,CLE,C,76.0,48.0,17.4,0.565,0.143,0.574,0.567,0.716,1.4,3.0,0.4,0.3,0.8,0.9,2.1,6.3,85,275.0
Timofey Mozgov,2016.0,30.0,LAL,C,54.0,52.0,20.4,0.515,0.0,0.517,0.515,0.808,1.9,3.0,0.8,0.3,0.6,1.3,2.5,7.4,85,275.0
Timofey Mozgov,2017.0,31.0,BRK,C,31.0,13.0,11.6,0.559,0.222,0.64,0.581,0.767,1.0,2.1,0.4,0.2,0.4,1.1,1.3,4.2,85,275.0
Emmanuel Mudiay,2015.0,19.0,DEN,PG,68.0,66.0,30.4,0.364,0.319,0.379,0.404,0.67,0.5,2.9,5.5,1.0,0.5,3.2,2.1,12.8,77,200.0
Emmanuel Mudiay,2016.0,20.0,DEN,PG,55.0,41.0,25.6,0.377,0.315,0.408,0.428,0.784,0.5,2.7,3.9,0.7,0.2,2.2,1.7,11.0,77,200.0
Emmanuel Mudiay,2017.0,21.0,DEN,PG,42.0,0.0,17.9,0.401,0.373,0.414,0.46,0.808,0.4,1.9,2.9,0.5,0.1,1.7,1.1,8.5,77,200.0
Emmanuel Mudiay,2017.0,21.0,NYK,PG,22.0,14.0,22.4,0.368,0.196,0.418,0.39,0.686,0.5,2.2,3.9,0.9,0.3,1.9,1.5,8.8,77,200.0
Shabazz Muhammad,2013.0,21.0,MIN,SG,37.0,0.0,7.8,0.46,0.273,0.478,0.472,0.65,0.6,0.8,0.2,0.2,0.0,0.4,0.6,3.9,78,223.0
Shabazz Muhammad,2014.0,22.0,MIN,SG,38.0,13.0,22.8,0.489,0.392,0.503,0.514,0.717,1.7,2.4,1.2,0.5,0.2,0.9,1.3,13.5,78,223.0
Shabazz Muhammad,2015.0,23.0,MIN,SF,82.0,0.0,20.5,0.465,0.289,0.516,0.498,0.764,1.2,2.0,0.6,0.3,0.1,0.9,1.1,10.5,78,223.0
Shabazz Muhammad,2016.0,24.0,MIN,SF,78.0,1.0,19.4,0.482,0.338,0.528,0.523,0.774,1.1,1.7,0.4,0.3,0.1,0.7,1.1,9.9,78,223.0
Shabazz Muhammad,2017.0,25.0,MIN,SF,32.0,2.0,9.4,0.388,0.211,0.422,0.405,0.71,0.5,0.9,0.2,0.2,0.1,0.2,0.7,3.8,78,223.0
Shabazz Muhammad,2017.0,25.0,MIL,SG,11.0,0.0,10.6,0.552,0.375,0.576,0.575,0.895,0.7,2.1,0.6,0.4,0.1,0.1,0.6,8.5,78,223.0
Byron Mullens,2009.0,20.0,OKC,PF,13.0,0.0,4.2,0.368,0.0,0.368,0.368,0.0,0.2,0.5,0.1,0.2,0.0,0.3,1.0,1.1,84,275.0
Byron Mullens,2010.0,21.0,OKC,PF,13.0,0.0,6.5,0.321,0.0,0.321,0.321,0.5,0.5,1.4,0.0,0.2,0.2,0.6,0.8,1.9,84,275.0
Byron Mullens,2011.0,22.0,CHA,C,65.0,25.0,22.5,0.425,0.235,0.443,0.435,0.821,1.5,3.6,0.9,0.3,0.8,1.1,2.1,9.3,84,275.0
Byron Mullens,2012.0,23.0,CHA,PF,53.0,41.0,26.9,0.385,0.317,0.425,0.444,0.646,1.3,5.0,1.5,0.6,0.6,1.4,2.1,10.6,84,275.0
Byron Mullens,2013.0,24.0,LAC,C,27.0,0.0,6.2,0.406,0.333,0.52,0.508,0.333,0.3,0.9,0.2,0.2,0.1,0.5,1.2,2.5,84,275.0
Byron Mullens,2013.0,24.0,PHI,C,18.0,0.0,13.7,0.465,0.4,0.529,0.564,0.571,0.9,2.4,0.4,0.5,0.4,0.8,1.7,6.8,84,275.0
Xavier Munford,2015.0,23.0,MEM,SG,14.0,0.0,17.4,0.416,0.391,0.426,0.474,0.5,0.2,2.0,1.6,0.9,0.2,1.1,1.8,5.7,74,180.0
Xavier Munford,2017.0,25.0,MIL,SG,6.0,0.0,3.5,0.167,0.0,0.25,0.167,0.5,0.2,0.0,0.7,0.2,0.0,0.3,0.7,0.5,74,180.0
Erik Murphy,2013.0,23.0,CHI,C,24.0,0.0,2.6,0.231,0.0,0.3,0.231,0.0,0.1,0.3,0.1,0.0,0.2,0.1,0.3,0.3,82,230.0
Kevin Murphy,2012.0,22.0,UTA,SG,17.0,0.0,3.1,0.25,0.2,0.261,0.268,0.0,0.0,0.2,0.1,0.1,0.0,0.2,0.2,0.9,77,185.0
Troy Murphy,2008.0,28.0,IND,PF,73.0,73.0,34.0,0.475,0.45,0.496,0.58,0.826,2.0,9.8,2.4,0.8,0.5,1.6,3.1,14.3,83,245.0
Troy Murphy,2009.0,29.0,IND,PF,72.0,69.0,32.6,0.472,0.384,0.533,0.551,0.798,1.8,8.4,2.1,1.0,0.5,1.4,2.4,14.6,83,245.0
Troy Murphy,2010.0,30.0,NJN,PF,18.0,4.0,16.0,0.342,0.174,0.415,0.368,0.529,0.6,3.6,0.9,0.4,0.1,0.7,1.6,3.6,83,245.0
Troy Murphy,2010.0,30.0,BOS,PF,17.0,0.0,10.5,0.421,0.1,0.536,0.434,0.846,0.6,1.6,0.4,0.5,0.1,0.4,1.1,2.6,83,245.0
Troy Murphy,2011.0,31.0,LAL,PF,59.0,0.0,16.2,0.45,0.418,0.471,0.532,0.667,0.7,2.6,0.9,0.3,0.3,0.4,1.7,3.2,83,245.0
Troy Murphy,2012.0,32.0,DAL,PF,14.0,1.0,18.3,0.361,0.314,0.423,0.451,0.909,0.5,3.0,0.5,0.7,0.4,0.5,2.1,4.6,83,245.0
Dejounte Murray,2016.0,20.0,SAS,PG,38.0,8.0,8.5,0.431,0.391,0.441,0.47,0.7,0.2,0.9,1.3,0.2,0.2,1.0,0.8,3.4,77,170.0
Dejounte Murray,2017.0,21.0,SAS,PG,81.0,48.0,21.5,0.443,0.265,0.454,0.451,0.709,1.4,4.3,2.9,1.2,0.4,1.7,1.9,8.1,77,170.0
Jamal Murray,2016.0,19.0,DEN,SG,82.0,10.0,21.5,0.404,0.334,0.466,0.483,0.883,0.5,2.1,2.1,0.6,0.3,1.4,1.5,9.9,76,207.0
Jamal Murray,2017.0,20.0,DEN,PG,81.0,80.0,31.7,0.451,0.378,0.502,0.529,0.905,1.0,2.7,3.4,1.0,0.3,2.1,2.1,16.7,76,207.0
Ronald Murray,2008.0,29.0,ATL,SG,80.0,2.0,24.7,0.447,0.36,0.485,0.501,0.76,0.3,1.8,2.0,1.1,0.2,1.6,2.2,12.2,76,190.0
Ronald Murray,2009.0,30.0,CHA,SG,46.0,1.0,21.6,0.389,0.313,0.425,0.439,0.71,0.3,1.8,1.8,0.6,0.3,1.4,1.7,9.9,76,190.0
Ronald Murray,2009.0,30.0,CHI,SG,29.0,1.0,23.4,0.397,0.311,0.44,0.449,0.762,0.4,2.5,1.8,0.6,0.1,0.9,1.7,10.1,76,190.0
Toure' Murry,2013.0,24.0,NYK,PG,51.0,0.0,7.3,0.434,0.417,0.436,0.453,0.59,0.3,0.6,1.0,0.4,0.0,0.7,0.9,2.7,77,195.0
Toure' Murry,2014.0,25.0,UTA,PG,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,195.0
Toure' Murry,2014.0,25.0,WAS,SG,4.0,0.0,4.3,0.5,0.0,0.5,0.5,1.0,0.3,0.0,0.3,0.3,0.0,1.0,0.5,1.5,77,195.0
Mike Muscala,2013.0,22.0,ATL,PF,20.0,0.0,10.8,0.425,0.0,0.443,0.425,1.0,0.9,1.8,0.4,0.2,0.5,0.6,1.5,3.8,83,240.0
Mike Muscala,2014.0,23.0,ATL,PF,40.0,8.0,12.6,0.55,0.409,0.574,0.579,0.88,1.3,1.7,0.6,0.4,0.5,0.5,1.3,4.9,83,240.0
